000000008881.jpg,a herd of sheep grazing on a lush green field .,0.014841688059634466
000000008881.jpg,a herd of sheep grazing on a lush green hillside .,0.005972030198938252
000000008881.jpg,a herd of sheep standing on top of a lush green field .,0.004027441585976984
000000008881.jpg,a herd of sheep grazing in a field .,0.0017346077195757518
000000009075.jpg,a herd of sheep grazing on a lush green field .,0.009779365074899286
000000009075.jpg,a herd of sheep grazing on a lush green hillside .,0.008711265707585247
000000009075.jpg,a herd of sheep standing on top of a lush green field .,0.005904552228047915
000000009075.jpg,a herd of sheep standing on top of a grass covered field .,0.0023103625589167105
000000009640.jpg,a flock of birds standing on top of a lush green field .,0.0009246185135944283
000000009640.jpg,a flock of birds sitting on top of a lush green field .,0.0007884727697216713
000000009640.jpg,a flock of birds standing on top of a grass covered field .,0.0006090945564635822
000000009640.jpg,a flock of birds sitting on top of a grass covered field .,0.000493896775555155
000000009709.jpg,a zebra standing on top of a lush green field .,0.008519353703924273
000000009709.jpg,a zebra standing on top of a grass covered field .,0.005610245435953433
000000009709.jpg,a zebra standing on top of a dry grass field .,0.003173542216953969
000000009709.jpg,a zebra is standing in a grassy field .,0.0025177093870541087
000000010276.jpg,a couple of dogs that are standing in the grass .,0.0006348980702456818
000000010276.jpg,a couple of dogs that are in the grass .,0.00012938210719712175
000000010276.jpg,a couple of dogs that are standing in the dirt .,7.750889227201854e-05
000000010276.jpg,a couple of dogs that are running around,6.753207056481306e-05
000000011926.jpg,a herd of zebra standing on top of a lush green field .,0.005265601830050998
000000011926.jpg,a herd of zebra standing on top of a grass covered field .,0.003599086434797085
000000011926.jpg,a herd of zebra walking across a lush green field .,0.0024274270192038553
000000011926.jpg,a herd of zebra standing next to each other on a field .,0.0017457540654197189
000000012021.jpg,a herd of cattle grazing on a lush green field .,0.004250735307874178
000000012021.jpg,a herd of cattle grazing on a lush green hillside .,0.0025403154974630374
000000012021.jpg,a herd of cattle standing on top of a lush green field .,0.001823210779357892
000000012021.jpg,a group of cows grazing in a field .,0.0008970451850467172
000000012475.jpg,a couple of cows are standing in a field,0.00388121778414102
000000012475.jpg,a herd of cattle grazing on a lush green field .,0.002999426732327526
000000012475.jpg,a couple of cows standing in a field .,0.0013632742187741818
000000012475.jpg,a couple of cows standing on top of a grass covered field .,0.0011227947248970626
000000013325.jpg,a red fire hydrant sitting in the middle of a field .,0.0004817913892002225
000000013325.jpg,a red fire hydrant sitting in the middle of a park .,0.00032022611741876634
000000013325.jpg,a red fire hydrant sitting in the middle of a lush green field .,0.0002618417459527239
000000013325.jpg,a red and white fire hydrant sitting in the middle of a field .,8.270050633272673e-05
000000013356.jpg,a herd of cattle grazing on a lush green field .,0.004552559517806654
000000013356.jpg,a herd of elephants walking across a lush green field .,0.002939465462664055
000000013356.jpg,a herd of animals grazing on a lush green field .,0.0017827091065391308
000000013356.jpg,a herd of elephants walking across a grass covered field .,0.001047818945079974
000000013900.jpg,a couple of sheep standing on top of a lush green field .,0.002598316501125737
000000013900.jpg,a couple of sheep standing on top of a grass covered field .,0.0018909777612024779
000000013900.jpg,two sheep standing next to each other on a lush green field .,0.0016954948212665457
000000013900.jpg,a couple of sheep standing on a lush green field .,0.0012967457170373886
000000014430.jpg,a brown cow standing on top of a lush green field .,0.0029180966040947996
000000014430.jpg,a brown cow standing on top of a grass covered field .,0.0008474651162278999
000000014430.jpg,a brown cow standing in the middle of a field .,0.0008452002879621025
000000014430.jpg,a brown and white cow standing in a field .,0.0007569769805127782
000000014998.jpg,a couple of zebra standing next to each other .,0.005789293925248577
000000014998.jpg,a couple of zebra standing next to each other on a field .,0.0037741620872019303
000000014998.jpg,a couple of zebra standing on top of a lush green field .,0.0035847356717702986
000000014998.jpg,a couple of zebra standing on top of a grass covered field .,0.0032096283101162924
000000015472.jpg,a group of men on a field playing baseball .,0.007436847274727983
000000015472.jpg,a group of baseball players standing on top of a field .,0.006351899859024
000000015472.jpg,a group of baseball players playing a game of baseball .,0.0036980617664493184
000000015472.jpg,a group of baseball players standing on a field .,0.0019575159169683107
000000015595.jpg,a zebra standing in a fenced in area .,0.0009342730007360795
000000015595.jpg,a zebra standing next to a wooden fence .,0.0008675077036442172
000000015595.jpg,a zebra standing in a fenced in area,0.00038483135187994877
000000015595.jpg,a zebra standing next to a tree in a field .,0.000258013898282541
000000015876.jpg,a train traveling down tracks next to a forest .,0.0013713748011715298
000000015876.jpg,a train traveling down train tracks next to a forest .,0.0009842649721022783
000000015876.jpg,a train traveling down train tracks near a forest .,0.0008008361787736448
000000015876.jpg,a train traveling down tracks next to a lush green field .,0.00043465522425950993
000000016520.jpg,a white sheep laying on top of a lush green field .,0.0014409725400078913
000000016520.jpg,a white sheep laying on top of a grass covered field .,0.0011203889504125782
000000016520.jpg,a white sheep laying on top of a green field .,0.0009663469786086678
000000016520.jpg,a white sheep laying on a lush green field .,0.0009560321851465752
000000017320.jpg,a dog with a tennis racket in its mouth .,0.001526684408156222
000000017320.jpg,a dog is playing with a tennis ball .,0.0011672222357234775
000000017320.jpg,a black and white dog laying on a tennis court .,0.001144262207766455
000000017320.jpg,a dog with a tennis ball in its mouth .,0.0011047347084505762
000000018886.jpg,two giraffes are standing in a grassy field .,0.0011736630477150606
000000018886.jpg,a group of giraffes standing in a field .,0.00043650435570515873
000000018886.jpg,two giraffes are standing in a field of tall grass .,0.00026257414923578547
000000018886.jpg,two giraffes are standing in a grassy field,0.00018364277082074832
000000019528.jpg,a brown dog laying on top of a wooden floor .,0.0004470934266856548
000000019528.jpg,a brown dog laying on a wooden floor .,0.0003753740845578176
000000019528.jpg,a brown dog laying on top of a rug .,0.000227747530126075
000000019528.jpg,a brown dog laying on top of a wooden bench .,0.00015213588230921423
000000019739.jpg,a herd of cattle grazing on a lush green field .,0.00819463720208886
000000019739.jpg,a herd of cattle grazing on a lush green hillside .,0.002230551952702256
000000019739.jpg,a herd of horses grazing on a lush green field .,0.002114055969307515
000000019739.jpg,a herd of cattle standing on top of a lush green field .,0.0018317037407501685
000000019755.jpg,a couple of cows are standing in a field,0.0023099574481338244
000000019755.jpg,a couple of cows standing in a field .,0.0009681181469751353
000000019755.jpg,a brown and white cow standing in a field .,0.0006364842903256284
000000019755.jpg,a brown and white cow standing in a field of grass .,0.00016658922647186676
000000020013.jpg,a herd of cattle grazing on a lush green field .,0.0017775911877000873
000000020013.jpg,a herd of sheep grazing on a lush green field .,0.0014348444771508366
000000020013.jpg,a herd of sheep standing on top of a lush green field .,0.0007693832841896347
000000020013.jpg,a herd of sheep standing on top of a grass covered field .,0.0006656529521721806
000000021048.jpg,a dog running with a frisbee in its mouth .,0.002363207905226975
000000021048.jpg,a dog running with a frisbee in its mouth,0.0016801374282672506
000000021048.jpg,a dog is playing with a frisbee in the grass .,0.0006466902300258636
000000021048.jpg,a dog is playing with a frisbee in its mouth .,0.0004049408223929593
000000021364.jpg,a grill with hot dogs and fries on it .,8.65949900454364e-05
000000021364.jpg,a grill with hot dogs and fries on it,8.15663321711378e-05
000000021364.jpg,a bunch of hot dogs sitting on top of a grill .,3.582555296056775e-05
000000021364.jpg,a bunch of hot dogs sitting on a grill .,3.545493481131981e-05
000000022223.jpg,a brown and white cow standing in a field .,0.0004620020147107489
000000022223.jpg,a brown and white cow standing in a grassy field .,0.0002856113981752308
000000022223.jpg,a brown and white cow standing in the grass .,0.00020062656500681903
000000022223.jpg,a brown and white cow standing in a field of grass .,0.0001309376390326037
000000022729.jpg,a couple of horses standing in a field .,0.001670268124741875
000000022729.jpg,a couple of horses standing on top of a lush green field .,0.001444107596921268
000000022729.jpg,a couple of horses standing on top of a grass covered field .,0.0012037163288978123
000000022729.jpg,a couple of horses standing in a grass field .,0.000952678477581367
000000022928.jpg,a brown and white dog and a brown dog,8.905592502518955e-05
000000022928.jpg,a brown and white dog laying on a couch .,5.4355715084632625e-05
000000022928.jpg,a brown and white dog and a brown and white dog,4.8058017578957136e-05
000000022928.jpg,a dog and a dog are sitting on a couch .,4.482330025116527e-05
000000024351.jpg,a brown bear walking across a lush green field .,0.006087599708769808
000000024351.jpg,a brown bear walking across a grass covered field .,0.003296835529607519
000000024351.jpg,a brown bear walking through a lush green field .,0.0025024086110168957
000000024351.jpg,a brown bear walking through a lush green forest .,0.0012669927383944471
000000024762.jpg,a couple of dogs laying on top of a bed .,0.002450338565371454
000000024762.jpg,a couple of dogs laying on top of a couch .,0.0007510290050668737
000000024762.jpg,a dog laying on a bed with a stuffed animal .,0.00014728848100618633
000000024762.jpg,a dog laying on a bed with a blanket,0.00011488568860729936
000000025854.jpg,a dog is looking out of a window .,0.000689971510534638
000000025854.jpg,a dog is looking out of a window,0.0003681199920006838
000000025854.jpg,a dog looking out a window at a dog .,0.0003494889542103624
000000025854.jpg,a dog looking out a window at a dog,9.897769968172994e-05
000000028263.jpg,a slice of pizza sitting on top of a white plate .,0.00634118774395122
000000028263.jpg,a slice of pizza on a white plate .,0.002779637098575351
000000028263.jpg,a slice of pizza on a white plate,0.0018526796508293935
000000028263.jpg,a plate with a slice of pizza on it,0.0013463200905064299
000000028878.jpg,a dog sitting on the floor watching television .,0.000786262361441059
000000028878.jpg,a dog sitting on the floor watching television,0.000425044088483441
000000028878.jpg,a dog sitting on the floor watching a television .,0.00040576997914380005
000000028878.jpg,a dog sitting on the floor watching a tv .,0.0003756904281342857
000000029189.jpg,a small dog is standing on a skateboard .,5.965061044301528e-05
000000029189.jpg,a small dog is standing on a skateboard,4.051033074275853e-05
000000029189.jpg,a dog standing on a skateboard in a room .,3.5160212749137665e-05
000000029189.jpg,a small dog is standing on a leash,2.978140858663761e-05
000000029509.jpg,a dog running with a frisbee in its mouth .,0.0030625442204692413
000000029509.jpg,a dog running with a frisbee in its mouth,0.0019382516191813154
000000029509.jpg,a dog with a frisbee in its mouth .,0.0013597251469278477
000000029509.jpg,a dog is playing with a frisbee in the grass .,0.0010492894811650797
000000034013.jpg,a couple of dogs that are standing in the grass .,0.0007139362324850288
000000034013.jpg,two dogs playing with a frisbee in the grass .,0.0003967427768548462
000000034013.jpg,a couple of dogs are playing with a frisbee,0.00032038442716417404
000000034013.jpg,a couple of dogs are playing with a frisbee .,0.00023930237561574542
000000034223.jpg,a man holding a tennis racquet on a tennis court .,0.006636414394580385
000000034223.jpg,a man holding a tennis racquet on top of a tennis court .,0.0027486549009984734
000000034223.jpg,a group of people standing on top of a tennis court .,0.0020568257861415594
000000034223.jpg,a group of people standing on a tennis court holding racquets .,0.0006580167080060079
000000037222.jpg,a woman holding an umbrella in the rain .,0.0007897720771265364
000000037222.jpg,a woman holding an umbrella over her head .,0.0006889311104906726
000000037222.jpg,a woman holding an umbrella in the rain,0.00030600141550197655
000000037222.jpg,a woman holding an umbrella over her head,0.0002826588210091606
000000042519.jpg,a close up of a plate of food on a stove,0.0002573330617125398
000000042519.jpg,a loaf of bread sitting on top of a stove .,0.00024591786230925266
000000042519.jpg,a loaf of bread sitting on top of a pan .,0.00017520173674455324
000000042519.jpg,a loaf of bread sitting on top of a stove top .,9.801322846560062e-05
000000059738.jpg,a close up of a sandwich on a plate,0.002674410134691082
000000059738.jpg,a close up of a sandwich on a table,0.0010058324022981838
000000059738.jpg,a close up of a plate of food with a sandwich,0.000702116909284293
000000059738.jpg,a close up of a person holding a sandwich,0.000633406967459734
000000070479.jpg,a close up of a plate of food with a sandwich,0.0025116057771506686
000000070479.jpg,a close up of a plate of food on a table,0.001910611879818199
000000070479.jpg,a white plate topped with a sandwich and a salad .,0.000823567931008952
000000070479.jpg,a close up of a plate of food,0.0006448073067487335
000000080386.jpg,a conveyor belt filled with lots of donuts .,0.0009329899354635315
000000080386.jpg,a conveyor belt filled with donuts in a kitchen .,0.0003006360878984114
000000080386.jpg,a conveyor belt filled with donuts and donuts .,0.0002438759855294439
000000080386.jpg,a conveyor belt topped with donuts and donuts .,0.00021458141666684595
000000148516.jpg,a grill that has some hot dogs on it,0.00040910065585599313
000000148516.jpg,a grill that has some hot dogs in it,0.0002580442281184773
000000148516.jpg,a grill that has a bunch of hot dogs on it,0.00014602447199427653
000000148516.jpg,a grill that has some hot dogs on it .,7.527176661188391e-05
000000182602.jpg,a bird sitting on top of a wooden bench .,0.00578058984906719
000000182602.jpg,a bird sitting on top of a wooden post .,0.0009374095785049734
000000182602.jpg,a bird sitting on top of a bench .,0.0008660094322622167
000000182602.jpg,a bird sitting on top of a piece of wood .,0.0004928851782391738
000000226966.jpg,a close up of a sandwich on a plate,0.002508656521619555
000000226966.jpg,a close up of a plate of food with a sandwich,0.0008914055110866054
000000226966.jpg,a close up of a plate with a sandwich,0.0005116303258902572
000000226966.jpg,a close up of a plate of food,0.00040847013976019194
000000284008.jpg,a plate of food and a drink on a table .,0.0006457636690942032
000000284008.jpg,a slice of pizza sitting on top of a white plate .,0.0002389190980859231
000000284008.jpg,a plate of food and a drink on a table,0.0002071198945941934
000000284008.jpg,a slice of pizza on a plate next to a cup of coffee .,8.554837099636032e-05
